AgentID,AgentName,AgencyName,AgentPhoneNumber,AgentEmail
39992,Emily Johnson,Unknown Agency,555-283-2276,emily.johnson@gmail.com
39993,Unknown,Unknown Agency,555-165-0479,unknown@gmail.com
39994,John Smith,Top Realty,555-992-5819,john.smith@gmail.com
39995,Unknown,Blue Sky Realty,INVALID,invalid email
39996,Michael Brown,Unknown Agency,555-181-9318,michael.brown@gmail.com
39997,Jessica Davis,Dream Home Realty,555-567-9613,jessica.davis@gmail.com
39998,Linda Anderson,Unknown Agency,555-488-7305,linda.anderson@gmail.com
39999,Sarah Miller,Unknown Agency,555-872-2247,sarah.miller@gmail.com
40000,Robert Thomas,Horizon Realty,555-678-3599,robert.thomas@gmail.com
40001,Robert Thomas,Sunshine Realty,555-180-0130,robert.thomas@gmail.com
40002,Jessica Davis,,555-111-2531,jessica.davis@gmail.com
40003,Unknown,Golden Key Realty,555-556-2643,
40004,John Smith,Unknown Agency,INVALID,john.smith@gmail.com
40005,Unknown,,555-714-2066,unknown@gmail.com
40006,,Unknown Agency,555-200-6724,
40007,Sarah Miller,,555-908-6322,
40008,Unknown,Blue Sky Realty,555-339-4311,unknown@gmail.com
40009,Unknown,Unknown Agency,INVALID,unknown@gmail.com
40010,Jessica Davis,Premium Properties,555-547-1190,
40011,Robert Thomas,Golden Key Realty,INVALID,robert.thomas@gmail.com
40012,Sarah Miller,Golden Key Realty,555-921-8212,sarah.miller@gmail.com
40013,Unknown,Unknown Agency,555-162-0851,unknown@gmail.com
40014,Emily Johnson,Elite Realty,555-753-0311,emily.johnson@gmail.com
40015,Unknown,Unknown Agency,555-303-5168,unknown@gmail.com
40016,Unknown,Unknown Agency,555-059-2841,unknown@gmail.com
40017,Linda Anderson,Premium Properties,555-948-8093,linda.anderson@gmail.com
40018,Jessica Davis,Top Realty,,jessica.davis@gmail.com
40019,James Taylor,Unknown Agency,555-167-2029,james.taylor@gmail.com
40020,David Wilson,Sunshine Realty,555-625-2610,david.wilson@gmail.com
40021,Linda Anderson,Premium Properties,555-467-5423,linda.anderson@gmail.com
40022,Linda Anderson,Top Realty,555-521-9540,linda.anderson@gmail.com
40023,Unknown,Golden Key Realty,,unknown@gmail.com
40024,Sarah Miller,Blue Sky Realty,555-248-5533,
40025,Michael Brown,,555-559-6487,michael.brown@gmail.com
40026,John Smith,Top Realty,555-664-8753,john.smith@gmail.com
40027,Unknown,,555-740-0186,unknown@gmail.com
40028,Robert Thomas,Unknown Agency,555-723-1626,robert.thomas@gmail.com
40029,Unknown,Premium Properties,555-534-6839,unknown@gmail.com
40030,David Wilson,Unknown Agency,555-629-6634,david.wilson@gmail.com
40031,Unknown,Horizon Realty,555-501-0355,unknown@gmail.com
40032,Jessica Davis,Golden Key Realty,555-559-4222,jessica.davis@gmail.com
40033,Unknown,Unknown Agency,555-015-5324,unknown@gmail.com
40034,Unknown,Unknown Agency,555-130-1938,unknown@gmail.com
40035,Unknown,Sunshine Realty,555-050-1501,unknown@gmail.com
40036,Unknown,Premium Properties,555-978-9005,unknown@gmail.com
40037,Unknown,Horizon Realty,555-823-3204,unknown@gmail.com
40038,Unknown,Blue Sky Realty,555-738-1228,unknown@gmail.com
40039,Robert Thomas,Elite Realty,555-196-4711,robert.thomas@gmail.com
40040,,Unknown Agency,555-099-1970,unknown@gmail.com
40041,Unknown,Unknown Agency,555-364-6039,unknown@gmail.com
40042,Unknown,Unknown Agency,555-249-8386,unknown@gmail.com
40043,Emily Johnson,Golden Key Realty,555-993-4146,emily.johnson@gmail.com
40044,James Taylor,Premium Properties,555-991-8570,
40045,Linda Anderson,Premium Properties,555-760-1846,
40046,Unknown,Unknown Agency,,unknown@gmail.com
40047,David Wilson,Blue Sky Realty,555-542-2581,david.wilson@gmail.com
40048,Michael Brown,Unknown Agency,555-208-4810,michael.brown@gmail.com
40049,,Unknown Agency,INVALID,unknown@gmail.com
40050,Patricia Jackson,Dream Home Realty,555-411-9698,
40051,Unknown,Premium Properties,555-109-0002,unknown@gmail.com
40052,Robert Thomas,Unknown Agency,INVALID,invalid email
40053,Unknown,Unknown Agency,INVALID,
40054,Unknown,Elite Realty,555-779-7079,unknown@gmail.com
40055,,Unknown Agency,555-626-8387,unknown@gmail.com
40056,Unknown,Unknown Agency,555-671-9208,unknown@gmail.com
40057,Unknown,Unknown Agency,555-863-6238,unknown@gmail.com
40058,Emily Johnson,Golden Key Realty,555-068-2662,emily.johnson@gmail.com
40059,Unknown,Blue Sky Realty,555-682-9586,unknown@gmail.com
40060,Unknown,Top Realty,555-771-0011,unknown@gmail.com
40061,Sarah Miller,Blue Sky Realty,INVALID,sarah.miller@gmail.com
40062,Jessica Davis,Unknown Agency,555-820-1065,jessica.davis@gmail.com
40063,John Smith,Dream Home Realty,555-485-8660,
40064,Patricia Jackson,Blue Sky Realty,555-578-8213,patricia.jackson@gmail.com
40065,Emily Johnson,Unknown Agency,555-537-5312,emily.johnson@gmail.com
40066,Robert Thomas,Sunshine Realty,555-859-0865,robert.thomas@gmail.com
40067,Unknown,Golden Key Realty,555-547-6195,unknown@gmail.com
40068,James Taylor,Unknown Agency,555-472-8616,james.taylor@gmail.com
40069,Patricia Jackson,Horizon Realty,555-077-0720,patricia.jackson@gmail.com
40070,Emily Johnson,,555-661-0884,emily.johnson@gmail.com
40071,Unknown,Sunshine Realty,555-152-7477,unknown@gmail.com
40072,Unknown,Unknown Agency,555-023-8332,unknown@gmail.com
40073,Patricia Jackson,Unknown Agency,555-119-5160,patricia.jackson@gmail.com
40074,David Wilson,Unknown Agency,555-192-5074,
40075,Emily Johnson,Unknown Agency,555-178-0509,emily.johnson@gmail.com
40076,Jessica Davis,Unknown Agency,555-902-8038,jessica.davis@gmail.com
40077,Jessica Davis,Golden Key Realty,555-869-2458,jessica.davis@gmail.com
40078,Unknown,Pinnacle Properties,,unknown@gmail.com
40079,Emily Johnson,Golden Key Realty,555-546-4037,emily.johnson@gmail.com
40080,Unknown,Top Realty,555-794-0438,unknown@gmail.com
40081,Unknown,Elite Realty,555-972-9559,unknown@gmail.com
40082,Unknown,Unknown Agency,,unknown@gmail.com
40083,Jessica Davis,,INVALID,jessica.davis@gmail.com
40084,Jessica Davis,Top Realty,555-978-8120,
40085,Unknown,Unknown Agency,555-578-9036,unknown@gmail.com
40086,Jessica Davis,Horizon Realty,555-275-6331,jessica.davis@gmail.com
40087,Linda Anderson,Premium Properties,555-455-9693,linda.anderson@gmail.com
40088,Sarah Miller,Dream Home Realty,INVALID,sarah.miller@gmail.com
40089,Unknown,Unknown Agency,,unknown@gmail.com
40090,John Smith,Unknown Agency,555-174-0812,john.smith@gmail.com
40091,David Wilson,Unknown Agency,555-385-2114,david.wilson@gmail.com
40092,Linda Anderson,Dream Home Realty,555-814-4626,linda.anderson@gmail.com
40093,Unknown,Unknown Agency,555-458-7863,unknown@gmail.com
40094,Jessica Davis,Golden Key Realty,555-191-7764,jessica.davis@gmail.com
40095,Jessica Davis,Unknown Agency,555-928-9285,jessica.davis@gmail.com
40096,Unknown,Blue Sky Realty,555-070-6788,unknown@gmail.com
40097,Linda Anderson,,INVALID,linda.anderson@gmail.com
40098,Jessica Davis,Elite Realty,555-547-4814,jessica.davis@gmail.com
40099,Patricia Jackson,Unknown Agency,,
40100,Sarah Miller,Elite Realty,555-432-3267,sarah.miller@gmail.com
40101,Unknown,Unknown Agency,555-329-1341,unknown@gmail.com
40102,Jessica Davis,Unknown Agency,555-578-9643,jessica.davis@gmail.com
40103,Unknown,Unknown Agency,555-560-9596,unknown@gmail.com
40104,Emily Johnson,Pinnacle Properties,,emily.johnson@gmail.com
40105,Unknown,,555-874-1559,unknown@gmail.com
40106,Unknown,Blue Sky Realty,555-256-9070,unknown@gmail.com
40107,Patricia Jackson,Elite Realty,555-377-3551,patricia.jackson@gmail.com
40108,Unknown,Top Realty,555-851-6507,unknown@gmail.com
40109,Patricia Jackson,Golden Key Realty,INVALID,patricia.jackson@gmail.com
40110,Unknown,Pinnacle Properties,555-524-9843,unknown@gmail.com
40111,James Taylor,Sunshine Realty,INVALID,james.taylor@gmail.com
40112,Unknown,Blue Sky Realty,555-706-7843,unknown@gmail.com
40113,Linda Anderson,Golden Key Realty,555-453-4159,linda.anderson@gmail.com
40114,Unknown,Sunshine Realty,555-465-9546,unknown@gmail.com
40115,Robert Thomas,Golden Key Realty,555-963-2803,robert.thomas@gmail.com
40116,Unknown,Dream Home Realty,555-517-9997,unknown@gmail.com
40117,David Wilson,Unknown Agency,555-313-4219,david.wilson@gmail.com
40118,Linda Anderson,Sunshine Realty,INVALID,
40119,James Taylor,Pinnacle Properties,555-056-2696,james.taylor@gmail.com
40120,Michael Brown,Golden Key Realty,,michael.brown@gmail.com
40121,Linda Anderson,,555-535-5976,linda.anderson@gmail.com
40122,Unknown,Premium Properties,INVALID,unknown@gmail.com
40123,Unknown,Unknown Agency,,unknown@gmail.com
40124,Emily Johnson,Unknown Agency,555-948-6559,emily.johnson@gmail.com
40125,Jessica Davis,Unknown Agency,555-486-6547,jessica.davis@gmail.com
40126,James Taylor,Unknown Agency,555-909-5946,james.taylor@gmail.com
40127,Michael Brown,Horizon Realty,555-296-6415,michael.brown@gmail.com
40128,Michael Brown,Unknown Agency,INVALID,
40129,Unknown,Premium Properties,555-804-3958,unknown@gmail.com
40130,Linda Anderson,Premium Properties,555-503-7443,linda.anderson@gmail.com
40131,Emily Johnson,Unknown Agency,555-031-5580,emily.johnson@gmail.com
40132,Unknown,Sunshine Realty,555-502-3459,
40133,Linda Anderson,Unknown Agency,INVALID,linda.anderson@gmail.com
40134,Jessica Davis,Unknown Agency,555-171-6034,jessica.davis@gmail.com
40135,James Taylor,Premium Properties,555-953-4136,james.taylor@gmail.com
40136,James Taylor,Horizon Realty,INVALID,james.taylor@gmail.com
40137,Unknown,Dream Home Realty,555-154-3409,
40138,Michael Brown,Premium Properties,555-168-0550,invalid email
40139,Unknown,Unknown Agency,555-938-7001,unknown@gmail.com
40140,Linda Anderson,Sunshine Realty,555-384-7824,linda.anderson@gmail.com
40141,Unknown,Unknown Agency,555-377-7172,unknown@gmail.com
40142,Sarah Miller,Premium Properties,555-141-6616,invalid email
40143,Unknown,Unknown Agency,,unknown@gmail.com
40144,Sarah Miller,Horizon Realty,555-477-4484,sarah.miller@gmail.com
40145,Unknown,Golden Key Realty,555-873-2073,unknown@gmail.com
40146,Unknown,Top Realty,555-543-9692,unknown@gmail.com
40147,Jessica Davis,Pinnacle Properties,555-865-3062,jessica.davis@gmail.com
40148,Unknown,Pinnacle Properties,555-953-1091,unknown@gmail.com
40149,Michael Brown,Premium Properties,555-407-6664,michael.brown@gmail.com
40150,James Taylor,Premium Properties,555-732-0993,james.taylor@gmail.com
40151,Unknown,Golden Key Realty,555-973-8434,unknown@gmail.com
40152,Jessica Davis,Blue Sky Realty,555-014-7128,jessica.davis@gmail.com
40153,Jessica Davis,Blue Sky Realty,555-430-8817,
40154,Sarah Miller,Sunshine Realty,555-158-0515,sarah.miller@gmail.com
40155,Emily Johnson,Unknown Agency,555-755-5669,invalid email
40156,Sarah Miller,Horizon Realty,555-541-1309,sarah.miller@gmail.com
40157,David Wilson,Unknown Agency,,david.wilson@gmail.com
40158,Jessica Davis,Elite Realty,555-781-7921,invalid email
40159,David Wilson,Premium Properties,,david.wilson@gmail.com
40160,Unknown,Horizon Realty,555-323-3017,unknown@gmail.com
40161,Patricia Jackson,Unknown Agency,555-042-9836,patricia.jackson@gmail.com
40162,Unknown,Premium Properties,INVALID,unknown@gmail.com
40163,Michael Brown,Pinnacle Properties,,michael.brown@gmail.com
40164,David Wilson,Pinnacle Properties,,david.wilson@gmail.com
40165,David Wilson,Unknown Agency,555-859-3724,david.wilson@gmail.com
40166,James Taylor,Dream Home Realty,555-204-1743,james.taylor@gmail.com
40167,Unknown,Unknown Agency,555-794-8305,unknown@gmail.com
40168,Unknown,Premium Properties,555-760-7218,unknown@gmail.com
40169,Unknown,Sunshine Realty,INVALID,unknown@gmail.com
40170,Unknown,Horizon Realty,555-102-7508,unknown@gmail.com
40171,Robert Thomas,Unknown Agency,555-928-6848,robert.thomas@gmail.com
40172,Unknown,Unknown Agency,555-214-4690,unknown@gmail.com
40173,Michael Brown,Unknown Agency,555-680-3802,michael.brown@gmail.com
40174,Unknown,Sunshine Realty,555-971-6732,unknown@gmail.com
40175,Unknown,Golden Key Realty,555-154-1945,unknown@gmail.com
40176,Sarah Miller,Unknown Agency,555-139-4331,invalid email
40177,Unknown,Unknown Agency,555-850-3022,unknown@gmail.com
40178,Unknown,Dream Home Realty,555-490-4288,unknown@gmail.com
40179,Emily Johnson,Unknown Agency,555-093-9193,emily.johnson@gmail.com
40180,Emily Johnson,Unknown Agency,INVALID,emily.johnson@gmail.com
40181,Unknown,Top Realty,555-383-0853,
40182,Unknown,Premium Properties,INVALID,unknown@gmail.com
40183,David Wilson,Unknown Agency,555-049-8812,invalid email
40184,David Wilson,Blue Sky Realty,555-146-4546,david.wilson@gmail.com
40185,Emily Johnson,Premium Properties,555-140-0295,emily.johnson@gmail.com
40186,Emily Johnson,Blue Sky Realty,555-484-0635,emily.johnson@gmail.com
40187,Emily Johnson,Elite Realty,555-316-6835,emily.johnson@gmail.com
40188,Unknown,Top Realty,555-101-1515,
40189,Unknown,Unknown Agency,INVALID,unknown@gmail.com
40190,Unknown,Top Realty,555-223-5581,
40191,David Wilson,Golden Key Realty,,david.wilson@gmail.com
40192,Jessica Davis,Top Realty,555-155-0175,jessica.davis@gmail.com
40193,Unknown,Horizon Realty,555-822-1950,unknown@gmail.com
40194,David Wilson,Sunshine Realty,555-392-8185,david.wilson@gmail.com
40195,David Wilson,Unknown Agency,555-975-8128,david.wilson@gmail.com
40196,Unknown,Golden Key Realty,555-654-7984,unknown@gmail.com
40197,Linda Anderson,Top Realty,555-965-9235,linda.anderson@gmail.com
40198,Jessica Davis,Horizon Realty,,jessica.davis@gmail.com
40199,John Smith,Horizon Realty,555-225-1770,john.smith@gmail.com
40200,Michael Brown,Sunshine Realty,555-859-6811,michael.brown@gmail.com
40201,John Smith,,555-283-7839,john.smith@gmail.com
40202,James Taylor,Unknown Agency,555-394-1793,james.taylor@gmail.com
40203,Michael Brown,Unknown Agency,INVALID,
40204,Emily Johnson,Unknown Agency,,invalid email
40205,Linda Anderson,Sunshine Realty,555-332-9096,linda.anderson@gmail.com
40206,Jessica Davis,Dream Home Realty,555-539-7499,
40207,Unknown,Top Realty,555-783-0645,unknown@gmail.com
40208,Jessica Davis,Unknown Agency,INVALID,jessica.davis@gmail.com
40209,Patricia Jackson,Premium Properties,555-850-2762,patricia.jackson@gmail.com
40210,Unknown,Unknown Agency,INVALID,unknown@gmail.com
40211,David Wilson,Premium Properties,555-969-6603,david.wilson@gmail.com
40212,Unknown,Elite Realty,555-761-6407,unknown@gmail.com
40213,Emily Johnson,Sunshine Realty,555-750-9558,emily.johnson@gmail.com
40214,James Taylor,Unknown Agency,,james.taylor@gmail.com
40215,Unknown,Unknown Agency,INVALID,unknown@gmail.com
40216,Michael Brown,Unknown Agency,555-894-0237,michael.brown@gmail.com
40217,Unknown,Unknown Agency,555-538-5301,
40218,John Smith,Unknown Agency,555-469-2342,john.smith@gmail.com
40219,Linda Anderson,Unknown Agency,555-577-3903,linda.anderson@gmail.com
40220,Emily Johnson,Unknown Agency,INVALID,
40221,Patricia Jackson,Top Realty,555-846-8853,patricia.jackson@gmail.com
40222,David Wilson,Golden Key Realty,555-482-3131,david.wilson@gmail.com
40223,John Smith,Pinnacle Properties,555-168-2227,john.smith@gmail.com
40224,Unknown,,555-371-5935,unknown@gmail.com
40225,,Dream Home Realty,555-101-3841,
40226,Unknown,Dream Home Realty,,invalid email
40227,Unknown,Pinnacle Properties,INVALID,unknown@gmail.com
40228,Jessica Davis,Dream Home Realty,INVALID,jessica.davis@gmail.com
40229,Michael Brown,Unknown Agency,555-901-8349,michael.brown@gmail.com
40230,Jessica Davis,Premium Properties,555-622-5776,jessica.davis@gmail.com
40231,John Smith,Unknown Agency,555-534-9433,john.smith@gmail.com
40232,Linda Anderson,Horizon Realty,555-707-2369,linda.anderson@gmail.com
40233,Patricia Jackson,Unknown Agency,INVALID,patricia.jackson@gmail.com
40234,Unknown,Blue Sky Realty,,
40235,Jessica Davis,Unknown Agency,555-845-3220,jessica.davis@gmail.com
40236,Unknown,,555-726-4477,
40237,Sarah Miller,Unknown Agency,555-993-0120,sarah.miller@gmail.com
40238,Patricia Jackson,Premium Properties,555-579-9318,patricia.jackson@gmail.com
40239,David Wilson,Unknown Agency,555-377-9610,david.wilson@gmail.com
40240,Emily Johnson,Dream Home Realty,555-914-0967,emily.johnson@gmail.com
40241,Unknown,Horizon Realty,555-013-5394,unknown@gmail.com
40242,Unknown,Unknown Agency,555-538-4670,unknown@gmail.com
40243,Michael Brown,Premium Properties,555-862-6271,michael.brown@gmail.com
40244,Michael Brown,Sunshine Realty,555-570-1003,michael.brown@gmail.com
40245,Unknown,Unknown Agency,555-025-1894,unknown@gmail.com
40246,Unknown,Unknown Agency,INVALID,unknown@gmail.com
40247,Robert Thomas,,555-479-4534,robert.thomas@gmail.com
40248,Jessica Davis,Premium Properties,,
40249,James Taylor,Unknown Agency,555-888-0813,james.taylor@gmail.com
40250,,Unknown Agency,555-105-8798,unknown@gmail.com
40251,Linda Anderson,Dream Home Realty,,linda.anderson@gmail.com
40252,Unknown,Sunshine Realty,555-705-0669,unknown@gmail.com
40253,Unknown,Unknown Agency,555-220-7738,unknown@gmail.com
40254,Unknown,Unknown Agency,555-221-0115,
40255,Unknown,Golden Key Realty,555-657-2062,unknown@gmail.com
40256,Unknown,Unknown Agency,555-454-9541,
40257,Unknown,Unknown Agency,555-545-9563,unknown@gmail.com
40258,Unknown,Premium Properties,,unknown@gmail.com
40259,John Smith,Dream Home Realty,555-094-0839,
40260,Linda Anderson,Unknown Agency,555-917-8570,linda.anderson@gmail.com
40261,Unknown,Unknown Agency,555-726-9348,unknown@gmail.com
40262,Emily Johnson,Horizon Realty,INVALID,emily.johnson@gmail.com
40263,David Wilson,Pinnacle Properties,INVALID,david.wilson@gmail.com
40264,David Wilson,Unknown Agency,INVALID,
40265,Sarah Miller,Blue Sky Realty,555-506-1807,sarah.miller@gmail.com
40266,Robert Thomas,Unknown Agency,555-594-0293,robert.thomas@gmail.com
40267,Unknown,Horizon Realty,555-591-1813,unknown@gmail.com
40268,Michael Brown,Premium Properties,555-372-6599,michael.brown@gmail.com
40269,Unknown,Horizon Realty,555-571-5273,unknown@gmail.com
40270,John Smith,Dream Home Realty,555-082-9586,john.smith@gmail.com
40271,Emily Johnson,Unknown Agency,555-505-7141,emily.johnson@gmail.com
40272,,Top Realty,555-334-8481,unknown@gmail.com
40273,John Smith,Unknown Agency,555-557-8391,john.smith@gmail.com
40274,,Blue Sky Realty,INVALID,unknown@gmail.com
40275,Unknown,Elite Realty,555-631-8561,unknown@gmail.com
40276,Linda Anderson,Horizon Realty,INVALID,
40277,David Wilson,Premium Properties,555-379-2706,david.wilson@gmail.com
40278,Michael Brown,Unknown Agency,555-285-8186,michael.brown@gmail.com
40279,Unknown,Premium Properties,555-331-7503,unknown@gmail.com
40280,John Smith,Sunshine Realty,555-926-3870,john.smith@gmail.com
